customer_id,age,gender,ethnicity,current_grade,projected_grade,previous_sale,warm_lead,medium_lead,cold_lead
3360605915,43,Female,Caucasian,1.58154,17.27,0,0,0,0
3360653484,24,Other,Other,6.32624,34.77,0,0,1,0
3360606149,21,Male,Caucasian,3.97142,18.32,0,0,0,0
3360648103,81,Male,African-American,11.9718,8.67,0,0,0,0
1073653454,39,Male,Caucasian,1.37067,40.36,0,0,0,0
1073424163,32,Female,Caucasian,1.30038,54.39,0,1,0,0
1078638204,48,Male,Caucasian,2.70619,10.66,0,0,0,0
1100386108,52,Male,Hispanic,2.21416,24.19,0,0,0,0
1111490913,55,Male,Caucasian,0.31631,17.37,0,0,0,0
1117342129,27,Female,Caucasian,8.26148,46.66,0,0,1,0
1927614457,51,Male,Caucasian,1.30038,11.9,0,0,0,0
2378286111,37,Male,Caucasian,9.44931,30.75,0,0,0,0
2662546624,43,Female,Caucasian,91.57025,7.05,0,0,0,0
2680677381,72,Female,Caucasian,19.44583,9.17,0,0,0,0
2684548819,29,Male,Caucasian,6.76667,26.56,0,0,0,0
2685640456,59,Female,Caucasian,16.78988,9.8,0,0,0,0
2686640545,58,Female,African-American,63.15558,5.02,0,0,0,0
2687538593,63,Female,African-American,99.99,14.68,0,0,0,0
2688585126,41,Female,Caucasian,14.86799,15.94,0,0,0,0
2713549194,69,Female,Caucasian,0.97429,9.73,0,0,0,0
2866559100,43,Male,Hispanic,2.88192,32.63,0,0,0,0
2866662862,65,Male,Caucasian,20.04642,8.76,0,0,0,0
2866650129,25,Female,Caucasian,4.112,16.71,0,0,0,0
2867559666,45,Female,African-American,1.79241,27.47,0,0,0,0
2867662206,74,Female,Other,2.10872,6.82,0,0,0,0
2867559607,29,Male,Caucasian,3.56351,24.85,0,0,0,0
2867684199,67,Female,Hispanic,5.67226,13.14,0,0,0,0
2965569145,77,Female,Caucasian,1.8627,6.41,0,0,0,0
2965620427,52,Female,Caucasian,2.53046,8.04,0,0,0,0
2966628172,22,Male,Caucasian,8.85662,16.1,0,0,0,0
2966569190,72,Male,Hispanic,1.23009,3.65,0,0,0,0
2966627905,28,Male,Caucasian,7.46069,38.52,0,0,0,0
2966569218,54,Male,Caucasian,16.66976,13.85,0,0,0,0
2966569150,40,Female,Caucasian,3.90113,49.22,0,1,0,0
2966677334,47,Female,Caucasian,3.47939,20.37,0,0,0,0
2966602481,31,Male,African-American,2.69599,27.44,0,0,0,0
3077574163,55,Female,Caucasian,0.3866,25.85,0,0,0,1
3077677384,59,Female,Caucasian,16.76319,21.32,0,0,0,0
3077598129,71,Male,Caucasian,5.90441,4.86,0,0,0,0
3077574210,29,Female,Other,4.81808,43.97,0,0,1,0
3077574195,49,Female,Caucasian,2.21416,10.36,0,0,0,0
3077640156,42,Male,Caucasian,99.99,64.4,0,1,0,0
3077574713,53,Female,African-American,16.42953,8.29,0,0,0,0
3077677204,75,Female,Caucasian,18.04445,12.28,0,0,0,0
3077644125,61,Male,Caucasian,19.64603,10.75,0,0,0,0
3077574116,62,Male,Caucasian,3.30366,5.63,0,0,0,0
3077574154,28,Other,Caucasian,1.01921,39.37,0,0,0,0
3077600951,51,Male,Hispanic,4.92035,37.16,0,0,1,0
3077574130,33,Male,Hispanic,6.57982,43.84,0,0,1,0
3091576200,45,Female,Caucasian,2.28445,44.31,0,0,1,0
3091620882,51,Male,Caucasian,2.56561,11.76,0,0,0,0
3091576110,26,Male,Caucasian,1.695,37.35,0,0,0,0
3116585430,53,Male,Caucasian,2.53046,14.94,0,0,0,0
3116578128,34,Male,Caucasian,0.63262,33,0,0,0,0
3116650109,46,Male,Caucasian,17.63071,33.37,0,0,0,1
3116646109,71,Male,Caucasian,18.59166,15.8,0,0,0,0
3116578223,41,Male,Hispanic,1.08951,32.29,0,0,0,0
3116675101,39,Female,African-American,0.7741,39.48,0,0,0,1
3116578590,81,Male,Caucasian,0.45689,5.04,0,0,0,0
3117611743,68,Male,Caucasian,35.18134,15.5,0,0,0,0
3141667101,52,Female,Caucasian,3.97142,18.74,0,0,0,0
3141606151,51,Female,Caucasian,4.7647,19.76,0,0,0,1
3141580145,76,Male,Caucasian,2.35474,8.83,0,0,0,0
3141631150,48,Female,Caucasian,19.08548,31.48,0,0,0,1
3187585376,21,Male,Caucasian,1.26523,37.61,0,0,0,1
3187585897,77,Female,Hispanic,5.3386,7.78,0,0,0,0
3209587998,36,Female,African-American,99.99,57.84,0,1,0,0
3209587585,25,Male,Caucasian,9.04892,41.22,0,0,0,0
3209587128,65,Other,African-American,19.59264,6.89,0,0,0,0
3209587129,44,Female,Caucasian,20.25997,16.17,0,0,0,0
3229589992,47,Female,Caucasian,4.77804,34.16,0,0,0,1
3256592124,34,Female,Caucasian,5.09607,36.7,0,0,1,0
3259593786,59,Male,Hispanic,29.69594,18.47,0,0,0,0
3262593421,63,Male,Caucasian,7.76766,11.22,0,0,0,0
3266593163,26,Female,Hispanic,4.85005,42.58,0,0,1,0
3266593741,73,Male,Caucasian,16.56299,6.09,0,0,0,0
3266593255,32,Male,Caucasian,40.88029,33.5,0,0,0,1
3279595119,53,Male,African-American,1.75727,14.61,0,0,0,0
3279595206,32,Female,Other,4.67127,45.45,0,0,1,0
3280595103,23,Male,African-American,31.29751,57.59,0,1,0,0
3282595718,54,Male,Hispanic,4.4986,26.73,0,0,0,0
3283596144,33,Male,Caucasian,10.66384,41.64,0,0,1,0
3287596518,42,Male,Hispanic,6.32624,16.24,0,0,0,0
3287640986,88,Female,Caucasian,11.05089,4.88,0,0,0,0
3287611109,19,Female,Hispanic,5.80572,59.24,0,1,0,0
3296597540,19,Male,Hispanic,2.46017,56.39,0,1,0,0
3296620108,70,Male,Caucasian,2.2493,8.03,0,0,0,0
3297675445,61,Female,Caucasian,9.52438,14.49,0,0,0,0
3297598126,27,Female,Hispanic,5.09607,56.54,0,1,0,0
3301646153,29,Male,African-American,0.34762,28.31,0,0,0,1
3301630122,55,Female,Caucasian,6.80671,11.65,0,0,0,0
3301628261,41,Female,Caucasian,99.99,36.36,1,0,1,0
3301598129,58,Female,Other,6.04596,11.34,0,0,0,0
3307598108,79,Male,Caucasian,28.53479,5.56,0,0,0,0
3317600737,37,Female,Caucasian,3.09279,50.68,0,1,0,0
3317682212,29,Female,Caucasian,5.30694,43.63,0,1,0,0
3317600198,30,Female,Caucasian,23.31631,35.64,0,0,0,0
3335602996,27,Male,Hispanic,4.11072,57.61,0,0,0,0
3335602470,82,Female,Hispanic,2.89619,9.89,0,0,0,0
3335653833,29,Female,Hispanic,21.44781,73.55,0,1,0,0
1054460287,75,Male,Caucasian,19.21894,8.17,0,0,0,0
1074587768,55,Male,Caucasian,47.687,51.43,0,1,0,0
1121527406,61,Female,Caucasian,4.68462,27.44,0,0,0,1
1123636363,34,Male,Caucasian,43.57628,43.16,0,0,0,0
1127485925,24,Male,Hispanic,4.21749,67.59,0,1,0,0
1130627123,26,Female,Caucasian,5.44753,44.99,0,0,1,0
1139312774,45,Female,Caucasian,0.28116,16.07,0,0,0,0
1197531100,57,Female,Hispanic,23.11612,21.3,1,0,0,1
2662623917,65,Female,Caucasian,2.03843,9.81,0,0,0,0
2664585118,55,Female,African-American,99.99,10.28,0,0,0,0
2681545613,82,Male,Caucasian,75.45701,19.98,0,0,0,0
2681633899,55,Female,Caucasian,99.99,29.27,1,0,0,0
2684682909,80,Female,Other,1.26523,10.8,0,0,0,0
2684538402,75,Male,Caucasian,85.67111,5.16,0,0,0,0
2685552110,70,Female,African-American,99.99,4.65,0,0,0,0
2686653764,41,Female,Caucasian,22.02171,23.66,0,0,0,0
2688585110,57,Female,Caucasian,17.40382,7.73,0,0,0,0
2688585445,62,Male,Caucasian,0.73805,7.06,0,0,0,0
2866559956,51,Male,Other,2.56561,25.42,0,0,0,0
2866630103,41,Male,Caucasian,3.97142,27.21,0,0,0,0
2867559126,53,Female,Caucasian,3.23337,6.66,0,0,0,0
2867585859,43,Male,Hispanic,74.5001,29.24,0,0,0,0
2867559528,67,Female,Hispanic,1.22908,14.11,0,0,0,0
2965569127,48,Female,Caucasian,19.07213,11.36,0,0,0,0
2965569409,38,Female,Caucasian,99.99,27.29,0,0,1,0
2966600100,68,Female,Hispanic,5.7123,10.38,0,0,0,0
2966569175,19,Other,Other,1.37067,19.43,0,0,0,0
3077574116,44,Female,Other,20.68706,18.84,0,0,0,0
3077585150,45,Female,Caucasian,19.24564,26.38,1,0,0,0
3077574155,38,Female,Caucasian,1.12465,28.24,0,0,0,0
3116648337,64,Female,Caucasian,5.09607,8.7,0,0,0,0
3116606113,49,Other,African-American,32.91244,57.41,0,1,0,0
3116578924,67,Male,African-American,11.3979,8.61,0,0,0,0
3116653750,56,Female,African-American,14.36082,11.24,0,0,0,0
3116578179,42,Male,Caucasian,3.51453,8.65,0,0,0,0
3116578200,38,Male,Hispanic,5.6856,28.7,0,0,0,1
3116606377,31,Female,Caucasian,99.99,35.75,0,0,0,1
3116636640,31,Female,Caucasian,1.61395,42.9,0,0,1,0
3116578101,30,Female,Hispanic,5.37723,42.72,0,0,1,0
3141580125,28,Male,Hispanic,4.00657,50.72,0,0,1,0
3141620118,52,Male,Caucasian,6.53978,43.64,0,0,0,1
3141687435,26,Female,Caucasian,97.74968,43.6,0,0,1,0
3187585689,62,Female,Other,99.99,6.66,0,0,0,0
3209620909,27,Male,Caucasian,1.68698,47.63,0,0,1,0
3209587113,26,Other,Hispanic,17.89764,57.55,0,1,0,0
3209587124,62,Female,African-American,9.23577,5.41,0,0,0,0
3257592912,51,Other,Other,2.21416,18.83,0,0,0,0
3257592172,42,Male,Caucasian,3.0225,17.04,0,0,0,0
3266593905,32,Female,African-American,3.13642,30.78,0,0,0,1
3266593620,23,Other,Caucasian,2.28445,68.58,0,1,0,0
3279684583,28,Female,African-American,26.59955,39.26,0,0,1,0
3282595101,51,Female,Caucasian,2.35474,18.51,0,0,0,0
3283596863,22,Female,Hispanic,9.03557,63.05,0,1,0,0
3287596121,36,Male,Caucasian,6.73998,28.73,0,0,0,0
3296597203,32,Male,Caucasian,1.37067,35.3,0,0,0,0
3301598156,27,Female,Hispanic,12.13196,44.28,0,0,1,0
3307598349,49,Other,Other,27.74735,23.8,0,0,0,1
3307605129,50,Male,Hispanic,3.48343,16.54,0,0,0,0
3328601104,36,Female,Caucasian,1.51125,32.9,0,0,0,0
3330601110,23,Male,African-American,2.28445,36.69,0,0,1,0
3330635362,25,Male,Hispanic,1.05436,44.74,0,0,1,0
3335602161,67,Male,Other,4.05733,12.97,0,0,0,0
3335646121,65,Female,African-American,3.40335,15.36,0,0,0,0
3335602128,27,Other,Caucasian,35.38154,33.21,0,0,1,0
3335676161,24,Male,Caucasian,6.88848,29.26,0,0,0,0
3335689671,37,Male,Caucasian,4.60404,8.45,0,0,0,0
3340667216,28,Female,Caucasian,25.70534,38.69,0,0,1,0
3340603638,36,Female,African-American,4.97824,18.62,0,0,0,0
3340603218,27,Male,Caucasian,2.56561,70.59,0,1,0,0
3346603110,21,Female,African-American,4.27088,28.46,0,0,0,1
3346603151,66,Male,Caucasian,1.1598,8.17,0,0,0,0
3346603199,23,Male,Caucasian,5.09607,23.15,0,0,0,0
3347603161,57,Male,Hispanic,0.9476,14.06,0,0,0,0
3360605117,22,Male,Caucasian,99.99,63.71,0,1,0,0
3360620378,28,Male,Caucasian,6.48639,33.67,0,0,0,0
3360665153,25,Male,Caucasian,8.54031,50.23,0,1,0,0
3360605959,70,Other,Other,1.72212,9.93,0,0,0,0
3360605113,22,Male,Caucasian,2.00328,18.06,0,0,0,0
3368606108,56,Male,Other,3.83044,23.9,0,0,0,1
3368606622,63,Female,African-American,18.33807,9.61,0,0,0,0
3368606149,64,Female,Hispanic,0.85418,13.24,0,0,0,0
3368607113,52,Male,African-American,23.37164,15.92,0,0,0,0
3377607437,86,Female,Caucasian,1.30038,4.93,0,0,0,0
3377620215,70,Other,Caucasian,1.05436,10.33,0,0,0,0
3377607612,45,Female,Other,10.49034,39.88,0,0,1,0
3377607667,19,Male,Hispanic,6.41966,64.47,0,1,0,0
3377607715,50,Male,Caucasian,0.07449,14.86,0,0,0,0
3417611621,47,Male,Hispanic,3.87048,10.62,0,0,0,0
3417611659,87,Female,Caucasian,19.68607,6.72,0,0,0,0
3443615962,37,Female,Caucasian,0.69402,46.3,0,0,0,0
3455617158,70,Female,African-American,24.41073,5,0,0,0,0
3455617185,56,Male,Caucasian,8.20809,11.29,0,0,0,0
3455617884,62,Other,Caucasian,51.1304,6.82,0,0,0,0
3459617772,45,Male,Caucasian,0.21087,13.78,0,0,0,0
3482620510,82,Female,Hispanic,21.43446,7.07,0,0,0,0
3482620111,22,Female,Caucasian,4.112,22.88,0,0,0,0
1059669530,54,Male,African-American,45.47148,11.99,0,0,0,0
1064677206,41,Male,Caucasian,5.93956,41.6,0,0,1,0
1071461257,38,Male,Other,1.1598,26.29,0,0,0,1
1114603110,44,Male,Caucasian,2.91706,6.69,0,0,0,0
1133413114,58,Male,Caucasian,0.31631,14.12,0,0,0,0
1139326123,42,Male,Caucasian,1.1598,13.32,0,0,0,0
1189414170,59,Male,Caucasian,0.3866,17.02,0,0,0,0
1193492551,69,Male,Caucasian,2.05536,8.23,0,0,0,0
2341620215,66,Female,Caucasian,0.84349,12.16,0,0,0,0
2663550129,40,Female,Caucasian,3.96391,21.96,0,0,0,0
2663543119,46,Male,Caucasian,99.99,59.12,0,1,0,0
2663552406,41,Female,Hispanic,99.99,44.35,0,0,1,0
2679617601,53,Female,Caucasian,12.89271,12.68,0,0,0,0
2680585121,77,Female,Caucasian,95.34731,3.76,0,0,0,0
2681677122,42,Female,Caucasian,4.112,34.44,0,0,0,0
2685585958,71,Male,African-American,99.99,4.56,0,0,0,0
2685628805,69,Female,Caucasian,3.37395,5.4,0,0,0,0
2686677966,57,Female,Caucasian,22.52887,33.09,0,0,0,0
2686677770,59,Female,Caucasian,7.07364,16.24,0,0,0,0
2686585993,73,Female,Hispanic,43.08246,5.53,0,0,0,0
2686620107,63,Female,Caucasian,99.99,5.09,0,0,0,0
2687585123,65,Male,African-American,2.88192,7.85,0,0,0,0
2688677274,82,Male,Caucasian,18.68508,3.95,0,0,0,0
2689544118,70,Female,Hispanic,2.77648,28.35,0,0,0,1
2708542180,56,Female,Hispanic,6.31289,20.74,0,0,1,0
2714542543,32,Male,Hispanic,3.09279,30.44,0,0,0,0
2866559153,75,Female,Caucasian,2.84677,8.8,0,0,0,0
2866620975,43,Female,Caucasian,0.24602,38.38,0,0,1,0
2866559135,61,Female,Caucasian,2.74134,4.61,0,0,0,0
2867559957,42,Female,African-American,5.23182,16.42,0,0,0,0
2867559102,27,Male,Hispanic,10.8599,52.9,0,1,0,0
2965569121,45,Female,Caucasian,4.09737,17.63,0,0,0,0
2965569103,39,Male,Caucasian,1.12465,13.68,0,0,0,0
2966569455,63,Female,Caucasian,17.12354,5.48,0,0,0,0
2966585570,72,Female,Caucasian,18.61835,5.16,0,0,0,0
3077574280,32,Female,Other,18.28469,39.16,0,0,0,0
3077633456,80,Female,Caucasian,2.04201,13.05,0,0,0,0
3077574122,38,Female,Other,6.21946,21.56,0,0,0,1
3077574884,32,Female,Hispanic,1.08107,53.47,0,1,0,0
3077620285,84,Female,Caucasian,0.17573,6.62,0,0,0,0
3077620723,71,Male,Caucasian,0.94354,7.15,0,0,0,0
3077574163,34,Female,Caucasian,21.4745,50,0,1,0,0
3077574707,47,Female,African-American,11.61144,11.27,0,0,0,0
3077574537,54,Male,Hispanic,12.30546,32.53,0,0,0,1
3091576129,42,Male,Hispanic,12.57239,21.15,0,0,0,1
3091585180,27,Female,Hispanic,19.88627,57.05,0,1,0,0
3116677933,45,Female,Caucasian,7.16965,20.47,0,0,0,0
3116665192,29,Other,African-American,2.13544,37.38,0,0,0,1
3116598105,51,Female,Hispanic,99.99,19.78,0,0,0,1
3116631573,47,Female,Caucasian,2.53046,15.57,0,0,0,0
3116659906,33,Male,African-American,3.36331,30.21,0,0,0,0
3116578107,51,Male,Caucasian,2.49532,22.32,0,0,0,0
3116578834,61,Male,Caucasian,3.7254,16.44,0,0,0,0
3116578986,52,Female,Hispanic,99.99,9.64,0,0,0,0
3116585650,26,Female,Hispanic,4.37765,58.56,0,1,0,0
3116585657,46,Female,Caucasian,1.05436,10.58,0,0,0,0
3116689491,46,Male,Caucasian,8.82203,61.94,0,1,0,0
3116585428,55,Male,Caucasian,2.74134,12.47,0,0,0,0
3116578742,48,Male,Caucasian,6.72663,19.01,0,0,0,1
3117620882,73,Female,African-American,54.18674,9.53,0,0,0,0
3141580124,62,Female,Other,3.54968,10.1,0,0,0,0
3141585124,56,Male,Caucasian,5.3119,12.75,0,0,0,0
3141580905,42,Male,African-American,4.17745,7.75,0,0,0,0
3187585184,81,Male,Caucasian,50.79673,2.94,0,0,0,0
3187603137,26,Female,Caucasian,4.81491,20.07,0,0,0,0
3187585150,38,Male,Caucasian,16.82992,27.89,0,0,0,0
3187585150,64,Female,Caucasian,16.28272,29.81,0,0,0,1
3187585392,38,Female,Caucasian,2.8428,52.47,0,1,0,0
3209620143,43,Male,Caucasian,1.65183,27.44,0,0,0,0
3209587112,39,Female,Caucasian,4.92035,24.44,0,0,0,0
3209587745,34,Female,Caucasian,1.37067,16.74,0,0,0,0
3229589149,81,Male,Caucasian,11.87837,7.49,0,0,0,0
3256592283,35,Male,Hispanic,0.52718,44.64,0,0,1,0
3260593217,73,Female,Caucasian,40.35978,10.54,0,0,0,0
3261593198,82,Male,Caucasian,51.97122,7.17,0,0,0,0
3279595309,80,Male,Caucasian,7.08699,14.81,0,0,0,0
3280595652,62,Female,Caucasian,1.26523,7.95,0,0,0,0
3280638211,71,Male,Hispanic,13.2931,15.09,0,0,0,0
3283632805,25,Female,Caucasian,1.82756,30.57,0,0,0,0
3294671122,39,Female,Caucasian,35.12796,35.09,1,0,1,0
3294597156,63,Male,Caucasian,0.70291,12.27,0,0,0,0
3296597209,39,Female,Caucasian,5.06093,55.08,0,1,0,0
3297597110,26,Male,Caucasian,1.38803,22.21,0,0,0,0
3301598923,24,Female,Hispanic,33.52638,11.88,0,0,0,0
3301598554,72,Other,Caucasian,1.12465,8.41,0,0,0,0
3323625996,25,Male,African-American,1.08951,33.31,0,0,0,1
3323646487,44,Female,Caucasian,22.28863,32.56,0,0,0,1
3330601214,35,Male,Hispanic,25.01132,40.85,0,0,0,0
3335684612,28,Female,Caucasian,7.55411,31.03,0,0,0,1
3335611496,52,Female,Caucasian,0.98407,14.07,0,0,0,0
3335662761,31,Female,Hispanic,4.24418,37.3,0,0,0,1
3340603656,61,Female,Caucasian,25.51848,8.42,0,0,0,0
3340603142,41,Female,Caucasian,12.93275,26.6,0,0,0,1
3340603155,27,Female,Hispanic,2.2493,30.91,0,0,0,0
3340603118,25,Male,African-American,6.09934,36.41,0,0,1,0
3346603956,35,Male,Caucasian,2.42503,38.15,0,0,0,0
1047294206,61,Female,Caucasian,1.08951,7.04,0,0,0,0
1058627383,41,Female,Caucasian,4.07068,22.33,0,0,0,0
1059380137,70,Male,Caucasian,0.80834,12.15,0,0,0,0
1060531324,58,Male,Hispanic,17.27036,16.95,0,0,0,0
1073474685,47,Male,Caucasian,0.42174,15.41,0,0,0,0
1110328563,57,Female,Caucasian,3.45674,21.33,0,0,0,0
1124675114,38,Female,African-American,17.6574,36.99,0,0,1,0
1129602903,41,Male,Caucasian,6.47305,14.32,0,0,0,0
1139632103,26,Male,Hispanic,2.67104,76.31,0,1,0,0
1144628467,51,Female,Caucasian,1.12465,16.04,0,0,0,0
1152303108,46,Female,Caucasian,0.28116,26.34,0,0,0,1
1957640530,44,Male,Caucasian,3.92387,34.54,0,0,1,0
2355679792,38,Male,Caucasian,5.69354,32.09,0,0,0,0
2663620143,47,Male,Caucasian,3.30366,14.08,0,0,0,0
2679585147,57,Male,African-American,4.05733,19.62,0,0,0,1
2684585445,47,Male,Hispanic,3.4167,21.47,0,0,0,0
2685541112,68,Male,Caucasian,15.215,7.56,0,0,0,0
2685545102,83,Female,Other,1.19494,6.29,0,0,0,0
2686540703,58,Male,Hispanic,3.43005,21.03,0,0,0,1
2688620118,77,Female,Caucasian,3.72367,8.87,0,0,0,0
2689546156,58,Male,African-American,11.69152,10.85,0,0,0,0
2690552638,33,Female,Caucasian,9.24912,30.86,0,0,1,0
2713547122,65,Male,Caucasian,1.1598,6.08,0,0,0,0
2866651804,25,Female,African-American,0.66776,36.17,0,0,1,0
2866585102,68,Female,Caucasian,1.19494,12.52,0,0,0,0
2867559637,19,Male,Hispanic,0.98407,51.08,0,1,0,0
2867559657,53,Male,Caucasian,99.99,16.22,0,0,0,0
2867650107,84,Female,Caucasian,3.95056,9.93,0,0,0,0
2965569103,58,Male,Caucasian,15.50862,13.54,0,0,0,0
2966569516,58,Female,Caucasian,99.99,6.38,0,0,0,0
2966569212,57,Female,Hispanic,63.50259,9.45,0,0,0,0
2966569656,18,Male,Caucasian,1.75727,23.35,0,0,0,0
2966627668,23,Male,Hispanic,1.68698,43.22,0,0,1,0
3077574144,49,Male,Caucasian,1.1211,20.43,0,0,0,1
3077598183,38,Female,Caucasian,1.21667,28.97,0,0,0,0
3077574758,46,Female,Caucasian,1.44096,20.41,0,0,0,0
3077574127,69,Male,Caucasian,0.72071,31.09,0,0,1,0
3077585841,60,Female,Caucasian,20.94064,9.47,0,0,0,0
3077574621,60,Female,Hispanic,6.15273,9.81,0,0,0,0
3077685274,27,Male,Caucasian,1.17449,27.38,0,0,0,1
3077632105,44,Female,African-American,16.28272,27.9,0,0,0,1
3077574138,40,Male,Caucasian,1.19494,26.37,0,0,0,0
3091620832,69,Male,Hispanic,1.08107,17.78,0,0,0,0
3116578915,75,Male,Hispanic,47.58023,7.2,0,0,0,0
3116578931,67,Male,Caucasian,14.98811,17,0,0,0,0
3116578754,69,Male,Caucasian,14.76122,6.25,0,0,0,0
3116620157,86,Male,Caucasian,0.3866,6.36,0,0,0,0
3116578120,64,Other,Caucasian,16.66976,6.03,0,0,0,0
3116578380,55,Male,Caucasian,14.88133,13.21,0,0,0,0
3116640952,42,Male,Caucasian,99.99,43.23,0,1,0,0
3116578150,65,Female,Caucasian,5.85911,35.61,0,0,0,1
3141580127,46,Female,Caucasian,1.58154,13.39,0,0,0,0
3141580127,18,Female,Caucasian,3.86599,29.38,0,0,0,1
3141580979,21,Female,Hispanic,4.13741,50.21,0,1,0,0
3141580341,34,Male,Caucasian,1.54639,23.53,0,0,0,0
3187585329,53,Male,Caucasian,22.44879,11.96,0,0,0,0
3187585155,73,Female,Caucasian,2.84677,7.92,0,0,0,0
3187585121,53,Male,Other,18.0578,16.31,0,0,0,0
3187585638,41,Male,Caucasian,12.02519,11.9,0,0,0,0
3187585408,34,Female,Hispanic,6.27285,53.68,0,1,0,0
3259593924,61,Other,Caucasian,27.65392,9.05,0,0,0,0
3260667109,63,Female,Caucasian,1.96193,49.3,0,1,0,0
3261593102,42,Male,Caucasian,12.39889,37.85,0,0,0,1
3279595105,25,Other,Hispanic,17.6574,59.18,0,1,0,0
3279595253,31,Male,Other,2.77648,41.48,0,0,1,0
3280595997,79,Female,Hispanic,2.21416,11.46,0,0,0,0
3287632154,23,Other,Caucasian,0.63262,31.62,0,0,0,1
3296597107,26,Male,Hispanic,3.37395,70.09,0,1,0,0
3296597209,45,Male,African-American,2.81163,18.35,0,0,0,0
3301611767,53,Female,African-American,15.68212,7.22,0,0,0,0
3301644214,32,Female,African-American,3.18981,34.37,0,0,1,0
3301670111,28,Male,Caucasian,9.03235,37.44,0,0,0,1
3302601112,21,Female,Caucasian,1.54639,24.44,0,0,0,0
3317601839,49,Female,Other,1.17449,20.17,0,0,0,0
3317676808,25,Male,Caucasian,25.33163,40.96,0,0,1,0
3317600143,49,Female,Hispanic,99.99,18.76,0,0,0,0
3323601998,30,Male,Caucasian,99.99,66.63,1,1,0,0
3323601103,64,Male,African-American,4.33761,5.91,0,0,0,0
3328601121,33,Male,Hispanic,8.9288,33.04,0,0,0,1
3330601184,28,Male,Caucasian,2.49532,36.98,0,0,0,0
3335648595,52,Female,Other,3.19822,20.1,0,0,0,1
3335605614,20,Male,Caucasian,8.39973,37.93,0,0,0,0
3335603435,26,Female,Caucasian,2.10872,31.87,0,0,0,0
3340635157,36,Female,Caucasian,1.4761,34.25,0,0,0,0
3340603121,42,Female,Hispanic,1.51125,34.95,0,0,1,0
3340603120,27,Female,Hispanic,18.59166,58.03,0,1,0,0
3340603118,55,Female,Other,0.84349,19.37,0,0,0,0
3346603184,67,Male,Caucasian,1.68698,17.6,0,0,0,0
3346603718,50,Female,Caucasian,0.84349,12.11,0,0,0,0
3346603202,55,Female,Caucasian,2.07357,12.4,0,0,0,0
3346603778,55,Male,Caucasian,1.8627,22.8,0,0,0,1
3346611206,72,Female,Caucasian,5.44537,11.77,0,0,0,0
3347603333,35,Male,Caucasian,1.34082,41.83,0,0,0,0
3347603130,69,Other,Other,6.95352,15.38,0,0,0,0
3347677117,30,Female,Caucasian,6.43159,46.55,0,0,0,0
3360648101,41,Female,African-American,13.37318,24.28,0,0,0,1
1055342115,62,Male,Caucasian,2.03843,15.96,0,0,0,0
1057603129,37,Male,Other,23.91691,37.85,0,0,0,0
1059467114,70,Male,Caucasian,7.2071,5.23,0,0,0,0
1062476515,67,Male,Caucasian,2.6359,7.28,0,0,0,0
1086461149,64,Male,Hispanic,4.738,13.9,0,0,0,0
1087383117,50,Male,Caucasian,4.40434,19.69,0,0,0,0
1125585111,43,Female,Caucasian,2.00328,30.84,0,0,0,0
1153620673,32,Other,Caucasian,0.63262,13.7,0,0,0,0
2664643109,56,Female,Other,1.68698,37.22,0,0,0,1
2680585776,63,Male,Caucasian,3.23337,8.11,0,0,0,0
2685551130,53,Male,Caucasian,3.05764,15.81,0,0,0,0
2686553896,49,Male,Caucasian,3.80375,15.24,0,0,0,0
2686546669,40,Male,Hispanic,6.29954,44.54,0,0,1,0
2713545125,74,Male,Caucasian,1.72212,11.21,0,0,0,0
2713540121,49,Male,African-American,5.1384,20.39,0,0,0,1
2866559612,49,Female,Caucasian,1.82756,14.92,0,0,0,0
2866620157,50,Female,Caucasian,2.07357,15.09,0,0,0,0
2867559216,27,Other,Hispanic,20.16654,60.04,0,1,0,0
2867585104,26,Female,Hispanic,12.13196,58.31,0,1,0,0
2867559983,27,Male,Hispanic,14.88133,66.13,0,1,0,0
2867559182,50,Female,Caucasian,4.37765,16.41,0,0,0,0
2965569777,77,Female,African-American,99.99,6.64,0,0,0,0
3077574213,50,Female,Other,20.44682,19.89,0,0,0,1
3077574912,23,Female,Hispanic,2.10872,47.31,0,1,0,0
3077644205,58,Male,Caucasian,99.99,20.28,0,0,0,0
3077574637,66,Female,Caucasian,24.70716,9.48,0,0,0,0
3077574682,28,Female,Hispanic,3.01631,44.3,0,0,0,0
3077574120,61,Female,Caucasian,1.51125,7.84,0,0,0,0
3077574937,26,Female,Caucasian,5.24517,44.66,0,0,0,1
3091576129,40,Male,Caucasian,5.25852,20.69,0,0,0,0
3091576126,31,Male,Caucasian,99.99,51.12,0,1,0,0
3116682154,51,Male,Caucasian,4.28773,31.62,0,1,0,0
3116578484,72,Female,Caucasian,18.99205,23.5,0,0,0,1
3116676989,48,Male,Caucasian,3.19822,11.79,0,0,0,0
3116578376,44,Other,Other,2.77648,18.36,0,0,0,0
3116615506,33,Female,Caucasian,2.56561,47.07,0,0,1,0
3116653967,48,Female,African-American,4.3643,12.3,0,0,0,0
3116578854,27,Male,Caucasian,4.4986,11.41,0,0,0,0
3116578104,63,Male,Caucasian,21.96832,8.02,0,0,0,0
3116578127,39,Male,Caucasian,3.05764,30.72,0,0,0,0
3116605570,36,Female,Caucasian,33.72657,36.68,0,0,1,0
